Year,Short Title,Act No,URL
২০২৩,"বাংলাদেশ সুপ্রীম কোর্টের বিচারক (ছুটি, পেনশন ও বিশেষাধিকার) আইন, ২০২৩",০১,http://bdlaws.minlaw.gov.bd/act-print-1418.html
২০২৩,"বাংলাদেশ সরকারী কর্ম কমিশন আইন, ২০২৩",০২,http://bdlaws.minlaw.gov.bd/act-print-1419.html
২০২৩,"বাংলাদেশ নার্সিং ও মিডওয়াইফারি কাউন্সিল (সংশোধন) আইন, ২০২৩",০৩,http://bdlaws.minlaw.gov.bd/act-print-1420.html
২০২৩,"সর্বজনীন পেনশন ব্যবস্থাপনা আইন, ২০২৩",০৪,http://bdlaws.minlaw.gov.bd/act-print-1421.html
২০২৩,"যাকাত তহবিল ব্যবস্থাপনা আইন, ২০২৩",০৫,http://bdlaws.minlaw.gov.bd/act-print-1422.html
২০২৩,"বাংলাদেশ এনার্জি রেগুলেটরী কমিশন (সংশোধন) আইন, ২০২৩",০৬,http://bdlaws.minlaw.gov.bd/act-print-1423.html
২০২৩,"চট্টগ্রাম শাহী জামে মসজিদ আইন, ২০২৩",০৭,http://bdlaws.minlaw.gov.bd/act-print-1424.html
২০২৩,"[মেহেরপুর বিশ্ববিদ্যালয়] আইন, ২০২৩",০৮,http://bdlaws.minlaw.gov.bd/act-print-1425.html
২০২৩,"[নওগাঁ বিশ্ববিদ্যালয়] আইন, ২০২৩",০৯,http://bdlaws.minlaw.gov.bd/act-print-1426.html
২০২৩,"হাট ও বাজার (স্থাপন ও ব্যবস্থাপনা) আইন, ২০২৩",১০,http://bdlaws.minlaw.gov.bd/act-print-1427.html
২০২৩,"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০২৩",১১,http://bdlaws.minlaw.gov.bd/act-print-1428.html
২০২৩,"আয়কর আইন, ২০২৩",১২,http://bdlaws.minlaw.gov.bd/act-print-1429.html
২০২৩,"ব্যাংক-কোম্পানী (সংশোধন) আইন, ২০২৩",১৩,http://bdlaws.minlaw.gov.bd/act-print-1430.html
২০২৩,"অর্থ আইন, ২০২৩",১৪,http://bdlaws.minlaw.gov.bd/act-print-1431.html
২০২৩,"নির্দিষ্টকরণ আইন, ২০২৩",১৫,http://bdlaws.minlaw.gov.bd/act-print-1432.html
২০২৩,"উন্নয়ন বোর্ড আইনসমূহ (রহিতকরণ) আইন, ২০২৩",১৬,http://bdlaws.minlaw.gov.bd/act-print-1433.html
২০২৩,"Representation of the People (Amendment) Act, 2023",১৭,http://bdlaws.minlaw.gov.bd/act-print-1434.html
২০২৩,"সরকারি চাকরি (সংশোধন) আইন, ২০২৩",১৮,http://bdlaws.minlaw.gov.bd/act-print-1435.html
২০২৩,"বাংলাদেশ সরকারি-বেসরকারি অংশীদারিত্ব (সংশোধন) আইন, ২০২৩",১৯,http://bdlaws.minlaw.gov.bd/act-print-1436.html
২০২৩,"এজেন্সি টু ইনোভেট (এটুআই) আইন,  ২০২৩",২০,http://bdlaws.minlaw.gov.bd/act-print-1437.html
২০২৩,"খাদ্যদ্রব্য উৎপাদন, মজুত, স্থানান্তর, পরিবহণ, সরবরাহ, বিতরণ ও বিপণন (ক্ষতিকর কার্যক্রম প্রতিরোধ) আইন, ২০২৩",২১,http://bdlaws.minlaw.gov.bd/act-print-1438.html
২০২৩,"বাংলাদেশ শিল্প-নকশা আইন, ২০২৩",২২,http://bdlaws.minlaw.gov.bd/act-print-1439.html
২০২৩,"পল্লী উন্নয়ন একাডেমি, রংপুর আইন, ২০২৩",২৩,http://bdlaws.minlaw.gov.bd/act-print-1440.html
২০২৩,"State Acquisition and Tenancy (Amendment) Act, 2023",২৪,http://bdlaws.minlaw.gov.bd/act-print-1441.html
২০২৩,"বাংলাদেশ ক্ষুদ্র ও কুটির শিল্প কর্পোরেশন আইন, ২০২৩",২৫,http://bdlaws.minlaw.gov.bd/act-print-1443.html
২০২৩,"পারিবারিক আদালত আইন, ২০২৩",২৬,http://bdlaws.minlaw.gov.bd/act-print-1444.html
২০২৩,"পল্লী উন্নয়ন একাডেমি, জামালপুর আইন, ২০২৩",২৭,http://bdlaws.minlaw.gov.bd/act-print-1445.html
২০২৩,"সরকারি প্রাথমিক বিদ্যালয় শিক্ষক কল্যাণ ট্রাস্ট আইন, ২০২৩",২৮,http://bdlaws.minlaw.gov.bd/act-print-1446.html
২০২৩,"ঔষধ ও কসমেটিকস্ আইন, ২০২৩",২৯,http://bdlaws.minlaw.gov.bd/act-print-1447.html
২০২৩,"বাংলাদেশ চিকিৎসা শিক্ষা অ্যাক্রেডিটেশন আইন, ২০২৩",৩০,http://bdlaws.minlaw.gov.bd/act-print-1448.html
২০২৩,"ভূমি উন্নয়ন কর আইন, ২০২৩",৩১,http://bdlaws.minlaw.gov.bd/act-print-1449.html
২০২৩,"বাংলাদেশ পাবলিক প্রকিউরমেন্ট অথরিটি আইন, ২০২৩",৩২,http://bdlaws.minlaw.gov.bd/act-print-1450.html
২০২৩,"বাংলাদেশ বিমান (Bangladesh Biman) (রহিত Bangladesh Biman Order, 1972 পুনর্বহাল এবং সংশোধন) আইন, ২০২৩",৩৩,http://bdlaws.minlaw.gov.bd/act-print-1451.html
২০২৩,"কপিরাইট আইন, ২০২৩",৩৪,http://bdlaws.minlaw.gov.bd/act-print-1452.html
