Year,Short Title,Act No,URL
1972,The Constitution of the People‌‌‍’s Republic of Bangladesh,,http://bdlaws.minlaw.gov.bd/act-print-367.html
1972,"The Bangladesh (Taking Over of Control and Management of Industrial and Commercial Concerns) Order, 1972 (Acting President's Order)",1,http://bdlaws.minlaw.gov.bd/act-print-368.html
1972,"The Bangladesh (Administration of Financial Institutions) Order, 1972 (A.P.O.)",3,http://bdlaws.minlaw.gov.bd/act-print-369.html
1972,"The Bangladesh Law Officers Order, 1972 (President's Order)",6,http://bdlaws.minlaw.gov.bd/act-print-370.html
1972,"Bangladesh Collaborators (Special Tribunals) Order, 1972",8,http://bdlaws.minlaw.gov.bd/act-print-1310.html
1972,"The Bangladesh Shipping Corporation Order, 1972 (President's Order) [Repealed]",10,http://bdlaws.minlaw.gov.bd/act-print-371.html
1972,"The Bangladesh (Legal Proceedings) Order, 1972 (President's Order)",12,http://bdlaws.minlaw.gov.bd/act-print-372.html
1972,"The Bangladesh Abandoned Property (Control, Management and Disposal) Order, 1972 (President's Order)",16,http://bdlaws.minlaw.gov.bd/act-print-373.html
1972,"The Bangladesh (Adaptation of Insurance Act) Order, 1972 (President's Order)",19,http://bdlaws.minlaw.gov.bd/act-print-374.html
1972,"The Bangladesh Bank (Demonetisation of Currency Notes) Order, 1972 (President's Order)",20,http://bdlaws.minlaw.gov.bd/act-print-375.html
1972,"The Bangladesh Constituent Assembly Members (Cessation of Membership) Order, 1972 (P.O.)",23,http://bdlaws.minlaw.gov.bd/act-print-376.html
1972,"The Bangladesh Banks (Nationalisation) Order, 1972 (President's Order)",26,http://bdlaws.minlaw.gov.bd/act-print-377.html
1972,"The Bangladesh Industrial Enterprises (Nationalisation) Order, 1972 (President's Order) [Repealed]",27,http://bdlaws.minlaw.gov.bd/act-print-378.html
1972,"The Bangladesh Inland Water Transport Corporation Order, 1972 (President's Order)",28,http://bdlaws.minlaw.gov.bd/act-print-379.html
1972,"The Bangladesh (Vesting of Property and Assets) Order, 1972 (President's Order)",29,http://bdlaws.minlaw.gov.bd/act-print-380.html
1972,"The Bangladesh Insurance (Emergency Provisions) Order, 1972 (President's Order)",30,http://bdlaws.minlaw.gov.bd/act-print-381.html
1972,"The Bangladesh (Resumption of Easement Lands) Order, 1972 (President's Order)",35,http://bdlaws.minlaw.gov.bd/act-print-382.html
1972,"The Bangladesh (Adaptation of East Pakistan Intermediate and Secondary Education Ordinance) Order, 1972 (President's Order)",36,http://bdlaws.minlaw.gov.bd/act-print-383.html
1972,"The Bangladesh Industrial Development Corporation Order, 1972 (President's Order)",39,http://bdlaws.minlaw.gov.bd/act-print-384.html
1972,"The East Pakistan Madrasah Education Ordinance (Repeal) Order, 1972 (President's Order)",43,http://bdlaws.minlaw.gov.bd/act-print-385.html
1972,"The Bangladesh Names and Emblems (Prevention of Unauthorised Use) Order, 1972 (President's Order)",45,http://bdlaws.minlaw.gov.bd/act-print-386.html
1972,"The Bangladesh Legal Practitioner's and Bar Council Order, 1972 (President's Order)",46,http://bdlaws.minlaw.gov.bd/act-print-387.html
1972,"The Bangladesh (Adaptation of Existing Laws) Order, 1972 (President's Order)",48,http://bdlaws.minlaw.gov.bd/act-print-388.html
1972,"The Bangladesh Special (Remuneration and Privileges) Order, 1972 (President's Order)",49,http://bdlaws.minlaw.gov.bd/act-print-389.html
1972,"The Finance (1971–1972) Order, 1972 (President's Order)",52,http://bdlaws.minlaw.gov.bd/act-print-390.html
1972,"The Bangladesh Nationalised Enterprises and Statutory Corporation (Prohibition of Strikes and Unfair Labour Practices) Order, 1972 (President's Order)",55,http://bdlaws.minlaw.gov.bd/act-print-391.html
1972,"The Bangladesh Power Development Boards Order, 1972 (President's Order)",59,http://bdlaws.minlaw.gov.bd/act-print-392.html
1972,"The Bangladesh (Demonetisation of Bank Notes) Order, 1972 (President's Order)",61,http://bdlaws.minlaw.gov.bd/act-print-393.html
1972,"The Bangladesh Taxation Laws (Adaptation) Order, 1972 (President's Order)",62,http://bdlaws.minlaw.gov.bd/act-print-394.html
1972,"The Bangladesh College of Physicians and Surgeons Order, 1972 (President's Order) [Repealed]",63,http://bdlaws.minlaw.gov.bd/act-print-395.html
1972,"The Bangladesh (Whips) Order, 1972 (President's Order)",64,http://bdlaws.minlaw.gov.bd/act-print-396.html
1972,"The Trading Corporation of Bangladesh Order, 1972 (President's Order)",68,http://bdlaws.minlaw.gov.bd/act-print-397.html
1972,"The Bangladesh (Legal Proceedings) (Second) Order, 1972 (President's Order)",69,http://bdlaws.minlaw.gov.bd/act-print-398.html
1972,"The Census Order, 1972 (President's Order)",70,http://bdlaws.minlaw.gov.bd/act-print-399.html
1972,"The Government Educational and Training Institutions (Adaptation) Order, 1972 (President's Order)",71,http://bdlaws.minlaw.gov.bd/act-print-400.html
1972,"The Bangladesh (Budgetary Provisions) Order, 1972 (President's Order)",74,http://bdlaws.minlaw.gov.bd/act-print-401.html
1972,"The National Board of Revenue Order, 1972 (President's Order)",76,http://bdlaws.minlaw.gov.bd/act-print-402.html
