Year,Short Title,Act No,URL
1976,"The Chittagong Port Authority Ordinance, 1976  [Repealed]",LII,http://bdlaws.minlaw.gov.bd/act-print-527.html
1976,"The Mongla Port Authority Ordinance, 1976  [Repealed]",LIII,http://bdlaws.minlaw.gov.bd/act-print-528.html
1976,"The Public Servants (Marriage with Foreign Nationals) Ordinance, 1976  [Repealed]",LVII,http://bdlaws.minlaw.gov.bd/act-print-529.html
1976,"The Bangladesh Agricultural Research Institute Ordinance, 1976  [Repealed]",LXII,http://bdlaws.minlaw.gov.bd/act-print-530.html
1976,"The Inland Shipping Ordinance, 1976",LXXII,http://bdlaws.minlaw.gov.bd/act-print-531.html
1976,"The Bangladesh Shishu Academy Ordinance, 1976  [Repealed]",LXXIV,http://bdlaws.minlaw.gov.bd/act-print-532.html
1976,"The Chittagong Hill Tracts Development Board Ordinance, 1976  [Repealed]",LXXVII,http://bdlaws.minlaw.gov.bd/act-print-533.html
1976,"The Rajshahi Town Development Authority Ordinance, 1976  [Repealed]",LXXVIII,http://bdlaws.minlaw.gov.bd/act-print-534.html
1976,"The Police Officers (Special Provisions) Ordinance, 1976",LXXXIV,http://bdlaws.minlaw.gov.bd/act-print-535.html
1976,"The Bangladesh Rifles (Special Provisions) Ordinance, 1976  [Repealed]",LXXXV,http://bdlaws.minlaw.gov.bd/act-print-536.html
1976,"The Bangabandhu National Agriculture Award Fund Ordinance, 1976",LXXXVII,http://bdlaws.minlaw.gov.bd/act-print-537.html
1976,"The Bangladesh Petroleum Corporation Ordinance, 1976  [Repealed]",LXXXVIII,http://bdlaws.minlaw.gov.bd/act-print-538.html
1976,"The Chittagong Division Development Board Ordinance, 1976  [Repealed]",LXXXIX,http://bdlaws.minlaw.gov.bd/act-print-539.html
1976,"The Vested and Non-Resident Property (Administration) (Repeal) Ordinance, 1976",XCII,http://bdlaws.minlaw.gov.bd/act-print-540.html
1977,"The Bangladesh Malaria Eradication Board (Repeal) Ordinance, 1977  [Repealed]",X,http://bdlaws.minlaw.gov.bd/act-print-541.html
1977,"The Government of Bangladesh (Services Screening) (Repeal) Ordinance, 1977",XV,http://bdlaws.minlaw.gov.bd/act-print-542.html
1977,"The Bangladesh Biman Corporation Ordinance, 1977  [Repealed]",XIX,http://bdlaws.minlaw.gov.bd/act-print-543.html
1977,"The Appropriation Ordinance, 1977",XXI,http://bdlaws.minlaw.gov.bd/act-print-544.html
1977,"The Appropriation (Supplementary) Ordinance, 1977",XXII,http://bdlaws.minlaw.gov.bd/act-print-545.html
1977,"The Finance Ordinance, 1977",XXIII,http://bdlaws.minlaw.gov.bd/act-print-546.html
1977,"The Appropriation (Railways) Ordinance, 1977",XXIV,http://bdlaws.minlaw.gov.bd/act-print-547.html
1977,"The Appropriation (Railways Supplementary) Ordinance, 1977",XXV,http://bdlaws.minlaw.gov.bd/act-print-548.html
1977,"The Paurashava Ordinance, 1977 (Ordinance) [Repealed]",XXVI,http://bdlaws.minlaw.gov.bd/act-print-549.html
1977,"The Minimum Wages (Fixation) (Repeal) Ordinance, 1977",XXIX,http://bdlaws.minlaw.gov.bd/act-print-550.html
1977,"The Seeds Ordinance, 1977  [Repealed]",XXXIII,http://bdlaws.minlaw.gov.bd/act-print-551.html
1977,"The Tea Ordinance, 1977  [Repealed]",XXXVIII,http://bdlaws.minlaw.gov.bd/act-print-552.html
1977,"The Regulation of Salary of Employees Laws Repeal Ordinance, 1977",XLII,http://bdlaws.minlaw.gov.bd/act-print-553.html
1977,"The Export Promotion Bureau Ordinance, 1977  [Repealed]",XLVII,http://bdlaws.minlaw.gov.bd/act-print-554.html
1977,"The Bangladesh Travel Agencies (Registration and Control) Ordinance, 1977 [Repealed]",XLVIII,http://bdlaws.minlaw.gov.bd/act-print-555.html
1977,"The Housing and Building Research Institute Ordinance, 1977",XLIX,http://bdlaws.minlaw.gov.bd/act-print-556.html
1977,"The Rural Electrification Board Ordinance, 1977 [Repealed]",LI,http://bdlaws.minlaw.gov.bd/act-print-557.html
1977,"The Cost and Management Accountants Ordinance, 1977  [Repealed]",LIII,http://bdlaws.minlaw.gov.bd/act-print-558.html
1977,"The Bangladesh Public Service Commission Ordinance, 1977  [Repealed]",LVII,http://bdlaws.minlaw.gov.bd/act-print-559.html
1977,"The Financial Institutions Laws Amendment Ordinance, 1977",LXI,http://bdlaws.minlaw.gov.bd/act-print-560.html
1977,"The Bangladesh Sericulture Board Ordinance, 1977  [Repealed]",LXII,http://bdlaws.minlaw.gov.bd/act-print-561.html
1977,"The Bangladesh Handloom Board Ordinance, 1977  [Repealed]",LXIII,http://bdlaws.minlaw.gov.bd/act-print-562.html
