Year,Short Title,Act No,URL
1914,"The Destructive Insects and Pests Act, 1914  [Repealed]",II,http://bdlaws.minlaw.gov.bd/act-print-102.html
1914,"The Local Authorities Loans Act, 1914",IX,http://bdlaws.minlaw.gov.bd/act-print-103.html
1916,"The Medical Degrees Act, 1916  [Repealed]",VII,http://bdlaws.minlaw.gov.bd/act-print-104.html
1916,"The Hindu Disposition of Property Act, 1916",XV,http://bdlaws.minlaw.gov.bd/act-print-105.html
1917,"The Destruction of Records Act, 1917",V,http://bdlaws.minlaw.gov.bd/act-print-106.html
1917,"The Post Office Cash Certificates Act, 1917",XVIII,http://bdlaws.minlaw.gov.bd/act-print-107.html
1918,"The Cinematograph Act, 1918",II,http://bdlaws.minlaw.gov.bd/act-print-108.html
1918,"The Usurious Loans Act, 1918",X,http://bdlaws.minlaw.gov.bd/act-print-109.html
1918,"The Companies (Foreign Interests) Act, 1918",XX,http://bdlaws.minlaw.gov.bd/act-print-110.html
1918,"The Cotton Cloth Act, 1918",XXIII,http://bdlaws.minlaw.gov.bd/act-print-111.html
1919,"The Local Authorities Pensions and Gratuities Act, 1919",I,http://bdlaws.minlaw.gov.bd/act-print-112.html
1919,"The Juvenile Smoking Act, 1919  [Repealed]",II,http://bdlaws.minlaw.gov.bd/act-print-113.html
1919,"The Poisons Act, 1919",XII,http://bdlaws.minlaw.gov.bd/act-print-114.html
1920,"The Cruelty to Animals Act, 1920 [Repealed]",I,http://bdlaws.minlaw.gov.bd/act-print-115.html
1920,"The Alluvial Lands Act, 1920",V,http://bdlaws.minlaw.gov.bd/act-print-116.html
1920,"The Agricultural and Sanitary Improvement Act, 1920",VI,http://bdlaws.minlaw.gov.bd/act-print-117.html
1920,"The Securities Act, 1920",X,http://bdlaws.minlaw.gov.bd/act-print-118.html
1920,"The Charitable and Religious Trusts Act, 1920",XIV,http://bdlaws.minlaw.gov.bd/act-print-119.html
1920,"The Identification of Prisoners Act, 1920",XXXIII,http://bdlaws.minlaw.gov.bd/act-print-120.html
1920,"The Passport Act, 1920",XXXIV,http://bdlaws.minlaw.gov.bd/act-print-121.html
1921,"The Maintenance Orders Enforcement Act, 1921",XVIII,http://bdlaws.minlaw.gov.bd/act-print-122.html
1922,"The Amusements Tax Act, 1922",V,http://bdlaws.minlaw.gov.bd/act-print-123.html
1922,"The Police (Incitement to Disaffection) Act, 1922",XXII,http://bdlaws.minlaw.gov.bd/act-print-124.html
1923,"The Cotton Transport Act, 1923",III,http://bdlaws.minlaw.gov.bd/act-print-125.html
1923,"The Mines Act, 1923",IV,http://bdlaws.minlaw.gov.bd/act-print-126.html
1923,"The Boilers Act, 1923 [Repealed]",V,http://bdlaws.minlaw.gov.bd/act-print-127.html
1923,"The Cantonments (House Accommodation) Act, 1923",VI,http://bdlaws.minlaw.gov.bd/act-print-128.html
1923,"The Naval Armament Act, 1923",VII,http://bdlaws.minlaw.gov.bd/act-print-129.html
1923,"The Aerial Ropeways Act, 1923",VII,http://bdlaws.minlaw.gov.bd/act-print-130.html
1923,"The Cotton Cess Act, 1923",XIV,http://bdlaws.minlaw.gov.bd/act-print-131.html
1923,"The Official Secrets Act, 1923",XIX,http://bdlaws.minlaw.gov.bd/act-print-132.html
1924,"The Cantonments Act, 1924  [Repealed]",II,http://bdlaws.minlaw.gov.bd/act-print-133.html
1925,"The Highways Act, 1925  [Repealed]",III,http://bdlaws.minlaw.gov.bd/act-print-134.html
1925,"The Soldiers (Litigation) Act, 1925",IV,http://bdlaws.minlaw.gov.bd/act-print-135.html
1925,"The Provident Funds Act, 1925",XIX,http://bdlaws.minlaw.gov.bd/act-print-136.html
1925,"The Carriage of Goods by Sea Act, 1925",XXVI,http://bdlaws.minlaw.gov.bd/act-print-137.html
