Year,Short Title,Act No,URL
২০১৮,"ক্যান্টনমেন্ট আইন, ২০১৮",২৭,http://bdlaws.minlaw.gov.bd/act-print-1246.html
২০১৮,"আবহাওয়া আইন, ২০১৮",২৮,http://bdlaws.minlaw.gov.bd/act-print-1247.html
২০১৮,"ওয়েজ আর্নার্স কল্যাণ বোর্ড আইন, ২০১৮",৩০,http://bdlaws.minlaw.gov.bd/act-print-1248.html
২০১৮,"চট্টগ্রাম উন্নয়ন কর্তৃপক্ষ আইন, ২০১৮",৩১,http://bdlaws.minlaw.gov.bd/act-print-1249.html
২০১৮,"খুলনা উন্নয়ন কর্তৃপক্ষ আইন, ২০১৮",৩২,http://bdlaws.minlaw.gov.bd/act-print-1250.html
২০১৮,"প্রেস ইনস্টিটিউট বাংলাদেশ (পিআইবি) আইন, ২০১৮",৩৩,http://bdlaws.minlaw.gov.bd/act-print-1251.html
২০১৮,"বাংলাদেশ কৃষি উন্নয়ন কর্পোরেশন আইন, ২০১৮",৩৫,http://bdlaws.minlaw.gov.bd/act-print-1252.html
২০১৮,"বরেন্দ্র বহুমুখী উন্নয়ন কর্তৃপক্ষ আইন, ২০১৮",৩৬,http://bdlaws.minlaw.gov.bd/act-print-1253.html
২০১৮,"বস্ত্র আইন, ২০১৮",৩৭,http://bdlaws.minlaw.gov.bd/act-print-1254.html
২০১৮,"সিলেট মেডিকেল বিশ্ববিদ্যালয় আইন, ২০১৮",৩৮,http://bdlaws.minlaw.gov.bd/act-print-1255.html
২০১৮,"যৌতুক নিরোধ আইন, ২০১৮",৩৯,http://bdlaws.minlaw.gov.bd/act-print-1256.html
২০১৮,"জাতীয় পরিকল্পনা ও উন্নয়ন একাডেমি আইন, ২০১৮",৪১,http://bdlaws.minlaw.gov.bd/act-print-1257.html
২০১৮,"হিন্দুধর্মীয় কল্যাণ ট্রাস্ট আইন, ২০১৮",৪২,http://bdlaws.minlaw.gov.bd/act-print-1258.html
২০১৮,"কৃষি বিপণন আইন, ২০১৮",৪৪,http://bdlaws.minlaw.gov.bd/act-print-1259.html
২০১৮,"জাতীয় দক্ষতা উন্নয়ন কর্তৃপক্ষ আইন, ২০১৮",৪৫,http://bdlaws.minlaw.gov.bd/act-print-1260.html
২০১৮,"ডিজিটাল নিরাপত্তা আইন, ২০১৮ [রহিত]",৪৬,http://bdlaws.minlaw.gov.bd/act-print-1261.html
২০১৮,"সড়ক পরিবহণ আইন, ২০১৮",৪৭,http://bdlaws.minlaw.gov.bd/act-print-1262.html
২০১৮,"‘আল-হাইআতুল উলয়া লিল-জামি’আতিল কওমিয়া বাংলাদেশ’ এর অধীন ‘কওমি মাদরাসাসমূহের দাওরায়ে হাদিস (তাকমীল)-এর সনদকে মাস্টার্স ডিগ্রি (ইসলামিক স্টাডিজ ও আরবি)-এর সমমান প্রদান আইন, ২০১৮’",৪৮,http://bdlaws.minlaw.gov.bd/act-print-1263.html
২০১৮,"জাতীয় ক্রীড়া পরিষদ আইন, ২০১৮",৪৯,http://bdlaws.minlaw.gov.bd/act-print-1264.html
২০১৮,"পণ্য উৎপাদনশীল রাষ্ট্রায়ত্ত শিল্প প্রতিষ্ঠান শ্রমিক (চাকরির শর্তাবলী) আইন, ২০১৮",৫০,http://bdlaws.minlaw.gov.bd/act-print-1265.html
২০১৮,"বাংলাদেশ মুক্তিযোদ্ধা কল্যাণ ট্রাস্ট আইন, ২০১৮",৫১,http://bdlaws.minlaw.gov.bd/act-print-1266.html
২০১৮,"কমিউনিটি ক্লিনিক স্বাস্থ্য সহায়তা ট্রাস্ট আইন, ২০১৮",৫২,http://bdlaws.minlaw.gov.bd/act-print-1267.html
২০১৮,"বাংলাদেশ প্রাণিসম্পদ গবেষণা ইনস্টিটিউট আইন, ২০১৮",৫৩,http://bdlaws.minlaw.gov.bd/act-print-1268.html
২০১৮,"হাউজিং এন্ড বিল্ডিং রিসার্চ  ইনস্টিটিউট আইন, ২০১৮",৫৫,http://bdlaws.minlaw.gov.bd/act-print-1269.html
২০১৮,"ওজন ও পরিমাপ মানদণ্ড আইন, ২০১৮",৫৬,http://bdlaws.minlaw.gov.bd/act-print-1270.html
২০১৮,"সরকারি চাকরি আইন, ২০১৮",৫৭,http://bdlaws.minlaw.gov.bd/act-print-1271.html
২০১৮,"বাংলাদেশ শিশু একাডেমি আইন, ২০১৮",৫৯,http://bdlaws.minlaw.gov.bd/act-print-1272.html
২০১৮,"মানসিক স্বাস্থ্য আইন, ২০১৮",৬০,http://bdlaws.minlaw.gov.bd/act-print-1273.html
২০১৮,"সংক্রামক রোগ (প্রতিরোধ, নিয়ন্ত্রণ ও নির্মূল) আইন, ২০১৮",৬১,http://bdlaws.minlaw.gov.bd/act-print-1274.html
২০১৮,"জাতীয় শিক্ষাক্রম ও পাঠ্যপুস্তক বোর্ড আইন, ২০১৮",৬২,http://bdlaws.minlaw.gov.bd/act-print-1275.html
২০১৮,"মাদকদ্রব্য নিয়ন্ত্রণ আইন, ২০১৮",৬৩,http://bdlaws.minlaw.gov.bd/act-print-1276.html
২০১৮,"বাংলাদেশ লোক-প্রশাসন প্রশিক্ষণ কেন্দ্র আইন, ২০১৮",৬৪,http://bdlaws.minlaw.gov.bd/act-print-1277.html
২০১৮,"বাংলাদেশ সংবাদ সংস্থা আইন, ২০১৮",৬৫,http://bdlaws.minlaw.gov.bd/act-print-1278.html
২০১৮,"বাংলাদেশ কারিগরি শিক্ষা বোর্ড আইন, ২০১৮",৬৬,http://bdlaws.minlaw.gov.bd/act-print-1279.html
২০১৮,"বাংলাদেশ স্ট্যান্ডার্ডস এন্ড টেস্টিং ইনস্টিটিউশন আইন, ২০১৮",৬৭,http://bdlaws.minlaw.gov.bd/act-print-1280.html
২০১৮,"মৎস্য সঙ্গনিরোধ আইন, ২০১৮",৬৮,http://bdlaws.minlaw.gov.bd/act-print-1281.html
২০১৮,"বাংলাদেশ মৎস্য গবেষণা ইনস্টিটিউট আইন, ২০১৮",৬৯,http://bdlaws.minlaw.gov.bd/act-print-1282.html
২০১৮,"কস্ট এন্ড ম্যানেজমেন্ট অ্যাকাউন্ট্যান্টস আইন, ২০১৮",৭০,http://bdlaws.minlaw.gov.bd/act-print-1283.html
২০১৮,"বাংলাদেশ রিহ্যাবিলিটেশন কাউন্সিল আইন, ২০১৮",৭১,http://bdlaws.minlaw.gov.bd/act-print-1284.html
