Year,Short Title,Act No,URL
1980,"The Finance Act, 1980",XXIII,http://bdlaws.minlaw.gov.bd/act-print-604.html
1980,"The Appropriation Act, 1980",XXIV,http://bdlaws.minlaw.gov.bd/act-print-605.html
1980,"The Film Clubs (Registration and Regulation) Act, 1980  [Repealed]",XXVIII,http://bdlaws.minlaw.gov.bd/act-print-606.html
1980,"The Dowry Prohibition Act, 1980  [Repealed]",XXXV,http://bdlaws.minlaw.gov.bd/act-print-607.html
1980,"The Bangladesh Export Processing Zones Authority Act, 1980",XXXVI,http://bdlaws.minlaw.gov.bd/act-print-608.html
১৯৮০,"ইসলামী বিশ্ববিদ্যালয় আইন, ১৯৮০",৩৭,http://bdlaws.minlaw.gov.bd/act-print-609.html
1980,"The Public Examinations (Offences) Act, 1980",XLII,http://bdlaws.minlaw.gov.bd/act-print-610.html
1981,"The Members of Parliament (Determination of Dispute) Act, 1980",I,http://bdlaws.minlaw.gov.bd/act-print-611.html
1981,"The Bangladesh Consumer Supplies Corporation (Repeal) Act, 1981",III,http://bdlaws.minlaw.gov.bd/act-print-612.html
1981,"The Administrative Tribunals Act, 1980",VII,http://bdlaws.minlaw.gov.bd/act-print-613.html
1981,"The Appropriation (Railways Supplementary) Act, 1981",VIII,http://bdlaws.minlaw.gov.bd/act-print-614.html
1981,"The Appropriation (Railways) Act, 1981",IX,http://bdlaws.minlaw.gov.bd/act-print-615.html
1981,"The Appropriation (Supplementary) Act, 1981",X,http://bdlaws.minlaw.gov.bd/act-print-616.html
1981,"The Finance Act, 1981",XI,http://bdlaws.minlaw.gov.bd/act-print-617.html
1981,"The Appropriation Act, 1981",XII,http://bdlaws.minlaw.gov.bd/act-print-618.html
1982,"The Acquisition and Requisition of Immovable Property Ordinance, 1982  [Repealed]",II,http://bdlaws.minlaw.gov.bd/act-print-619.html
1982,"The Medical Practice and Private Clinics and Laboratories (Regulation) Ordinance, 1982",IV,http://bdlaws.minlaw.gov.bd/act-print-620.html
1982,"The Bangladesh Abandoned Children (Special Provisions) (Repeal) Ordinacne, 1982",V,http://bdlaws.minlaw.gov.bd/act-print-621.html
1982,"The Zakat Fund Ordinance, 1982  [Repealed]",VI,http://bdlaws.minlaw.gov.bd/act-print-622.html
1982,"The Drugs (Control) Ordinance, 1982  [Repealed]",VIII,http://bdlaws.minlaw.gov.bd/act-print-623.html
