Year,Short Title,Act No,URL
২০০১,"নির্দিষ্টকরণ আইন, ২০০১",৩১,http://bdlaws.minlaw.gov.bd/act-print-862.html
২০০১,"বাংলাদেশ শিল্পী কল্যাণ ট্রাস্ট আইন, ২০০১",৩২,http://bdlaws.minlaw.gov.bd/act-print-863.html
২০০১,"রংপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৩৪,http://bdlaws.minlaw.gov.bd/act-print-864.html
২০০১,"হাজী মোহাম্মদ দানেশ বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৩৫,http://bdlaws.minlaw.gov.bd/act-print-865.html
২০০১,"[গোপালগঞ্জ বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়]  আইন, ২০০১",৩৬,http://bdlaws.minlaw.gov.bd/act-print-866.html
২০০১,"মাওলানা ভাসানী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৩৭,http://bdlaws.minlaw.gov.bd/act-print-867.html
২০০১,"পটুয়াখালী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৩৮,http://bdlaws.minlaw.gov.bd/act-print-868.html
২০০১,"রাঙ্গামাটি বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৩৯,http://bdlaws.minlaw.gov.bd/act-print-869.html
২০০১,"নোয়াখালী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৪১,http://bdlaws.minlaw.gov.bd/act-print-870.html
২০০১,"বগুড়া বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৪২,http://bdlaws.minlaw.gov.bd/act-print-871.html
২০০১,"পাবনা বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৪৩,http://bdlaws.minlaw.gov.bd/act-print-872.html
২০০১,"যশোর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৪৪,http://bdlaws.minlaw.gov.bd/act-print-873.html
২০০১,"বরিশাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০০১",৪৫,http://bdlaws.minlaw.gov.bd/act-print-874.html
