Year,Short Title,Act No,URL
১৯৯০,"বাংলাদেশ  কমপিউটার কাউন্সিল আইন, ১৯৯০",৯,http://bdlaws.minlaw.gov.bd/act-print-734.html
১৯৯০,"বগুড়া পল্লী উন্নয়ন একাডেমী আইন, ১৯৯০",১০,http://bdlaws.minlaw.gov.bd/act-print-735.html
১৯৯০,"মাদকদ্রব্য নিয়ন্ত্রণ আইন, ১৯৯০ [রহিত]",২০,http://bdlaws.minlaw.gov.bd/act-print-736.html
১৯৯০,"The Development of Industries (Control and Regulation) (Repeal) Act, 1990",২৫,http://bdlaws.minlaw.gov.bd/act-print-737.html
১৯৯০,"প্রাথমিক শিক্ষা (বাধ্যতামূলক করণ) আইন, ১৯৯০",২৭,http://bdlaws.minlaw.gov.bd/act-print-738.html
১৯৯০,"বেসরকারী শিক্ষা প্রতিষ্ঠান শিক্ষক ও কর্মচারী কল্যাণ ট্রাষ্ট আইন, ১৯৯০",২৮,http://bdlaws.minlaw.gov.bd/act-print-739.html
১৯৯০,"ঢাকা বিদ্যুৎ বিতরণ কর্তৃপক্ষ আইন, ১৯৯০",৩৬,http://bdlaws.minlaw.gov.bd/act-print-740.html
১৯৯০,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯০",৪২,http://bdlaws.minlaw.gov.bd/act-print-741.html
১৯৯০,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯০",৪৩,http://bdlaws.minlaw.gov.bd/act-print-742.html
১৯৯০,"দানকর আইন, ১৯৯০",৪৪,http://bdlaws.minlaw.gov.bd/act-print-743.html
১৯৯০,"অর্থ আইন, ১৯৯০",৪৫,http://bdlaws.minlaw.gov.bd/act-print-744.html
১৯৯০,"নদী গবেষণা ইনষ্টিটিউট আইন, ১৯৯০",৫৩,http://bdlaws.minlaw.gov.bd/act-print-745.html
১৯৯০,"খুলনা বিশ্ববিদ্যালয় আইন, ১৯৯০",৫৪,http://bdlaws.minlaw.gov.bd/act-print-746.html
১৯৯০,"নির্দিষ্টকরণ আইন, ১৯৯০",৫৯,http://bdlaws.minlaw.gov.bd/act-print-747.html
১৯৯১,"বাড়ী ভাড়া নিয়ন্ত্রণ আইন, ১৯৯১",৩,http://bdlaws.minlaw.gov.bd/act-print-748.html
১৯৯১,"জাতীয় মহিলা সংস্থা আইন, ১৯৯১",৯,http://bdlaws.minlaw.gov.bd/act-print-749.html
১৯৯১,"নির্বাচন কর্মকর্তা (বিশেষ বিধান) আইন, ১৯৯১",১৩,http://bdlaws.minlaw.gov.bd/act-print-750.html
১৯৯১,"ব্যাংক-কোম্পানী আইন, ১৯৯১",১৪,http://bdlaws.minlaw.gov.bd/act-print-751.html
১৯৯১,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯১",১৯,http://bdlaws.minlaw.gov.bd/act-print-752.html
১৯৯১,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯১",২০,http://bdlaws.minlaw.gov.bd/act-print-753.html
১৯৯১,"অর্থ আইন, ১৯৯১",২১,http://bdlaws.minlaw.gov.bd/act-print-754.html
