Year,Short Title,Act No,URL
২০১৩,"ইসলামি আরবি বিশ্ববিদ্যালয় আইন, ২০১৩",৩৭,http://bdlaws.minlaw.gov.bd/act-print-1125.html
২০১৩,"প্রতিবন্ধী ব্যক্তির অধিকার ও সুরক্ষা আইন, ২০১৩",৩৯,http://bdlaws.minlaw.gov.bd/act-print-1126.html
২০১৩,"নিরাপদ খাদ্য আইন, ২০১৩",৪৩,http://bdlaws.minlaw.gov.bd/act-print-1127.html
২০১৩,"মাল্টি-লেভেল মার্কেটিং কার্যক্রম (নিয়ন্ত্রণ) আইন, ২০১৩",৪৪,http://bdlaws.minlaw.gov.bd/act-print-1128.html
২০১৩,"বাংলাদেশ বিজ্ঞান ও শিল্প গবেষণা পরিষদ আইন, ২০১৩",৪৫,http://bdlaws.minlaw.gov.bd/act-print-1129.html
২০১৩,"[বাংলাদেশ মেরিটাইম ইউনিভার্সিটি] আইন, ২০১৩",৪৭,http://bdlaws.minlaw.gov.bd/act-print-1130.html
২০১৩,"বৈদেশিক কর্মসংস্থান ও অভিবাসী আইন, ২০১৩",৪৮,http://bdlaws.minlaw.gov.bd/act-print-1131.html
২০১৩,"পিতা-মাতার ভরণ-পোষণ আইন, ২০১৩",৪৯,http://bdlaws.minlaw.gov.bd/act-print-1132.html
২০১৩,"নির্যাতন এবং হেফাজতে মৃত্যু (নিবারণ) আইন, ২০১৩",৫০,http://bdlaws.minlaw.gov.bd/act-print-1133.html
২০১৩,"নিউরো-ডেভেলপমেন্টাল প্রতিবন্ধী  সুরক্ষা  ট্রাস্ট আইন, ২০১৩",৫২,http://bdlaws.minlaw.gov.bd/act-print-1134.html
২০১৩,"পায়রা বন্দর কর্তৃপক্ষ আইন, ২০১৩",৫৩,http://bdlaws.minlaw.gov.bd/act-print-1135.html
২০১৩,"ভৌগোলিক নির্দেশক পণ্য (নিবন্ধন ও সুরক্ষা) আইন, ২০১৩",৫৪,http://bdlaws.minlaw.gov.bd/act-print-1136.html
২০১৩,"এশিয়ান রি-ইন্স্যুরেন্স কর্পোরেশন আইন, ২০১৩",৫৫,http://bdlaws.minlaw.gov.bd/act-print-1137.html
২০১৩,"গ্রামীণ ব্যাংক আইন, ২০১৩",৫৬,http://bdlaws.minlaw.gov.bd/act-print-1138.html
২০১৩,"পল্লী বিদ্যুতায়ন বোর্ড আইন, ২০১৩",৫৭,http://bdlaws.minlaw.gov.bd/act-print-1139.html
২০১৩,"ইট প্রস্তুত ও ভাটা স্থাপন (নিয়ন্ত্রণ) আইন, ২০১৩",৫৯,http://bdlaws.minlaw.gov.bd/act-print-1140.html
২০১৩,"বাংলাদেশ ট্রাভেল এজেন্সি (নিবন্ধন ও নিয়ন্ত্রণ) আইন, ২০১৩",৬১,http://bdlaws.minlaw.gov.bd/act-print-1141.html
২০১৩,"বাংলাদেশ তাঁত বোর্ড আইন, ২০১৩",৬৪,http://bdlaws.minlaw.gov.bd/act-print-1142.html
২০১৩,"ভোজ্যতেলে ভিটামিন ‘এ’ সমৃদ্ধকরণ আইন, ২০১৩",৬৫,http://bdlaws.minlaw.gov.bd/act-print-1143.html
২০১৩,"বাংলাদেশ ইনস্টিটিউট অব ইন্টারন্যাশনাল এন্ড স্ট্র্যাটেজিক স্টাডিজ আইন, ২০১৩",৬৬,http://bdlaws.minlaw.gov.bd/act-print-1144.html
