Year,Short Title,Act No,URL
১৯৮৭,"বাংলা ভাষা প্রচলন আইন, ১৯৮৭",২,http://bdlaws.minlaw.gov.bd/act-print-705.html
১৯৮৭,"শাহ্‌জালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ১৯৮৭",১৫,http://bdlaws.minlaw.gov.bd/act-print-706.html
১৯৮৭,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৭",২৫,http://bdlaws.minlaw.gov.bd/act-print-707.html
১৯৮৭,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৭",২৬,http://bdlaws.minlaw.gov.bd/act-print-708.html
১৯৮৭,"অর্থ আইন, ১৯৮৭",২৭,http://bdlaws.minlaw.gov.bd/act-print-709.html
১৯৮৭,"নির্দিষ্টকরণ এ্যাক্ট, ১৯৮৭",৩১,http://bdlaws.minlaw.gov.bd/act-print-710.html
১৯৮৭,"রাজশাহী সিটি কর্পোরেশন আইন, ১৯৮৭ [রহিত]",৩৮,http://bdlaws.minlaw.gov.bd/act-print-711.html
১৯৮৮,"ত্রাণ ও পুনর্বাসন সারচার্জ আইন, ১৯৮৮",১,http://bdlaws.minlaw.gov.bd/act-print-712.html
১৯৮৮,"অস্থাবর সম্পত্তি হুকুমদখল আইন, ১৯৮৮",২৬,http://bdlaws.minlaw.gov.bd/act-print-713.html
১৯৮৮,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৮",৩১,http://bdlaws.minlaw.gov.bd/act-print-714.html
১৯৮৮,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৮",৩২,http://bdlaws.minlaw.gov.bd/act-print-715.html
১৯৮৮,"অর্থ আইন, ১৯৮৮",৩৩,http://bdlaws.minlaw.gov.bd/act-print-716.html
১৯৮৮,"নির্দিষ্টকরণ আইন, ১৯৮৮",৩৮,http://bdlaws.minlaw.gov.bd/act-print-717.html
১৯৮৯,"ইট পোড়ানো (নিয়ন্ত্রণ) আইন, ১৯৮৯ [রহিত]",৮,http://bdlaws.minlaw.gov.bd/act-print-718.html
১৯৮৯,"আয়োডিন অভাবজনিত রোগ প্রতিরোধ আইন, ১৯৮৯ [রহিত]",১০,http://bdlaws.minlaw.gov.bd/act-print-719.html
১৯৮৯,"The Ordnance Factories Board (Repeal) Act, 1989",১৩,http://bdlaws.minlaw.gov.bd/act-print-720.html
১৯৮৯,"বাংলাদেশ ঋণ সালিসি আইন, ১৯৮৯",১৫,http://bdlaws.minlaw.gov.bd/act-print-721.html
১৯৮৯,"পার্বত্য জেলাসমূহ (আইন রহিত ও প্রয়োগ এবং বিশেষ বিধান) আইন, ১৯৮৯",১৬,http://bdlaws.minlaw.gov.bd/act-print-722.html
১৯৮৯,"বিনিয়োগ বোর্ড আইন, ১৯৮৯ [রহিত]",১৭,http://bdlaws.minlaw.gov.bd/act-print-723.html
১৯৮৯,"রাংগামাটি পার্বত্য জেলা পরিষদ আইন, ১৯৮৯",১৯,http://bdlaws.minlaw.gov.bd/act-print-724.html
১৯৮৯,"খাগড়াছড়ি পার্বত্য জেলা পরিষদ আইন, ১৯৮৯",২০,http://bdlaws.minlaw.gov.bd/act-print-725.html
১৯৮৯,"বান্দরবান পার্বত্য জেলা পরিষদ আইন, ১৯৮৯",২১,http://bdlaws.minlaw.gov.bd/act-print-726.html
১৯৮৯,"বাংলাদেশ শিল্পকলা একাডেমী আইন, ১৯৮৯",২২,http://bdlaws.minlaw.gov.bd/act-print-727.html
১৯৮৯,"ভূমি সংস্কার বোর্ড আইন, ১৯৮৯",২৩,http://bdlaws.minlaw.gov.bd/act-print-728.html
১৯৮৯,"ভূমি আপীল বোর্ড আইন, ১৯৮৯",২৪,http://bdlaws.minlaw.gov.bd/act-print-729.html
১৯৮৯,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৯",৩৪,http://bdlaws.minlaw.gov.bd/act-print-730.html
১৯৮৯,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৯",৩৫,http://bdlaws.minlaw.gov.bd/act-print-731.html
১৯৮৯,"অর্থ আইন, ১৯৮৯",৩৬,http://bdlaws.minlaw.gov.bd/act-print-732.html
১৯৮৯,"নির্দিষ্টকরণ আইন, ১৯৮৯",৩৭,http://bdlaws.minlaw.gov.bd/act-print-733.html
