volume_number,year,act_title,act_number,act_id,link
3,1882,"The Transfer of Property Act, 1882",IV,48,http://bdlaws.minlaw.gov.bd/act-print-48.html
3,1882,"The Easements Act, 1882",V,49,http://bdlaws.minlaw.gov.bd/act-print-49.html
3,1882,"The Powers-of-Attorney Act, 1882  [Repealed]",VII,50,http://bdlaws.minlaw.gov.bd/act-print-50.html
3,1883,"The Land Improvement Loans Act, 1883",XIX,51,http://bdlaws.minlaw.gov.bd/act-print-51.html
3,1884,"The Explosives Act, 1884",IV,52,http://bdlaws.minlaw.gov.bd/act-print-52.html
3,1884,"The Agriculturists' Loans Act, 1884",XII,53,http://bdlaws.minlaw.gov.bd/act-print-53.html
3,1885,"The Ferries Act, 1885",I,54,http://bdlaws.minlaw.gov.bd/act-print-54.html
3,1885,"The Telegraph Act, 1885",XIII,55,http://bdlaws.minlaw.gov.bd/act-print-55.html
3,1886,"The Births, Deaths and Marriages Registration Act, 1886",VI,56,http://bdlaws.minlaw.gov.bd/act-print-56.html
3,1887,"The Suits Valuation Act, 1887",VII,57,http://bdlaws.minlaw.gov.bd/act-print-57.html
3,1887,"The Small Cause Courts Act, 1887",IX,58,http://bdlaws.minlaw.gov.bd/act-print-58.html
3,1887,"The Civil Courts Act, 1887",XII,59,http://bdlaws.minlaw.gov.bd/act-print-59.html
3,1889,"The Metal Tokens Act, 1889",I,60,http://bdlaws.minlaw.gov.bd/act-print-60.html
3,1889,"The Private Fisheries Protection Act, 1889",II,61,http://bdlaws.minlaw.gov.bd/act-print-61.html
3,1889,"The Merchandise Marks Act, 1889  [Repealed]",IV,62,http://bdlaws.minlaw.gov.bd/act-print-62.html
3,1890,"The Charitable Endowments Act, 1890",VI,63,http://bdlaws.minlaw.gov.bd/act-print-63.html
3,1890,"The Guardians and Wards Act, 1890",VIII,64,http://bdlaws.minlaw.gov.bd/act-print-64.html
3,1890,"The Railways Act, 1890",IX,65,http://bdlaws.minlaw.gov.bd/act-print-65.html
3,1890,"The Excise (Malt Liquors) Act, 1890",XIII,66,http://bdlaws.minlaw.gov.bd/act-print-66.html
3,1891,"The Bankers' Book Evidence Act, 1891 [Repealed]",XVIII,67,http://bdlaws.minlaw.gov.bd/act-print-67.html
3,1893,"The Partition Act, 1893",IV,68,http://bdlaws.minlaw.gov.bd/act-print-68.html
3,1894,"The Prisons Act, 1894",IX,69,http://bdlaws.minlaw.gov.bd/act-print-69.html
3,1895,"The Government Grants Act, 1895",XV,70,http://bdlaws.minlaw.gov.bd/act-print-70.html
3,1896,"The Protection of Muslim Pilgrims Act, 1896",I,71,http://bdlaws.minlaw.gov.bd/act-print-71.html
3,1897,"The Epidemic Diseases Act, 1897  [Repealed]",III,72,http://bdlaws.minlaw.gov.bd/act-print-72.html
3,1897,"The General Clauses Act, 1897",X,73,http://bdlaws.minlaw.gov.bd/act-print-73.html
3,1898,"The Lepers Act, 1898  [Repealed]",III,74,http://bdlaws.minlaw.gov.bd/act-print-74.html
