volume_number,year,act_title,act_number,act_id,link
20,1976,"The Chittagong Port Authority Ordinance, 1976  [Repealed]",LII,527,http://bdlaws.minlaw.gov.bd/act-print-527.html
20,1976,"The Mongla Port Authority Ordinance, 1976  [Repealed]",LIII,528,http://bdlaws.minlaw.gov.bd/act-print-528.html
20,1976,"The Public Servants (Marriage with Foreign Nationals) Ordinance, 1976  [Repealed]",LVII,529,http://bdlaws.minlaw.gov.bd/act-print-529.html
20,1976,"The Bangladesh Agricultural Research Institute Ordinance, 1976  [Repealed]",LXII,530,http://bdlaws.minlaw.gov.bd/act-print-530.html
20,1976,"The Inland Shipping Ordinance, 1976",LXXII,531,http://bdlaws.minlaw.gov.bd/act-print-531.html
20,1976,"The Bangladesh Shishu Academy Ordinance, 1976  [Repealed]",LXXIV,532,http://bdlaws.minlaw.gov.bd/act-print-532.html
20,1976,"The Chittagong Hill Tracts Development Board Ordinance, 1976  [Repealed]",LXXVII,533,http://bdlaws.minlaw.gov.bd/act-print-533.html
20,1976,"The Rajshahi Town Development Authority Ordinance, 1976  [Repealed]",LXXVIII,534,http://bdlaws.minlaw.gov.bd/act-print-534.html
20,1976,"The Police Officers (Special Provisions) Ordinance, 1976",LXXXIV,535,http://bdlaws.minlaw.gov.bd/act-print-535.html
20,1976,"The Bangladesh Rifles (Special Provisions) Ordinance, 1976  [Repealed]",LXXXV,536,http://bdlaws.minlaw.gov.bd/act-print-536.html
20,1976,"The Bangabandhu National Agriculture Award Fund Ordinance, 1976",LXXXVII,537,http://bdlaws.minlaw.gov.bd/act-print-537.html
20,1976,"The Bangladesh Petroleum Corporation Ordinance, 1976  [Repealed]",LXXXVIII,538,http://bdlaws.minlaw.gov.bd/act-print-538.html
20,1976,"The Chittagong Division Development Board Ordinance, 1976  [Repealed]",LXXXIX,539,http://bdlaws.minlaw.gov.bd/act-print-539.html
20,1976,"The Vested and Non-Resident Property (Administration) (Repeal) Ordinance, 1976",XCII,540,http://bdlaws.minlaw.gov.bd/act-print-540.html
20,1977,"The Bangladesh Malaria Eradication Board (Repeal) Ordinance, 1977  [Repealed]",X,541,http://bdlaws.minlaw.gov.bd/act-print-541.html
20,1977,"The Government of Bangladesh (Services Screening) (Repeal) Ordinance, 1977",XV,542,http://bdlaws.minlaw.gov.bd/act-print-542.html
20,1977,"The Bangladesh Biman Corporation Ordinance, 1977  [Repealed]",XIX,543,http://bdlaws.minlaw.gov.bd/act-print-543.html
20,1977,"The Appropriation Ordinance, 1977",XXI,544,http://bdlaws.minlaw.gov.bd/act-print-544.html
20,1977,"The Appropriation (Supplementary) Ordinance, 1977",XXII,545,http://bdlaws.minlaw.gov.bd/act-print-545.html
20,1977,"The Finance Ordinance, 1977",XXIII,546,http://bdlaws.minlaw.gov.bd/act-print-546.html
20,1977,"The Appropriation (Railways) Ordinance, 1977",XXIV,547,http://bdlaws.minlaw.gov.bd/act-print-547.html
20,1977,"The Appropriation (Railways Supplementary) Ordinance, 1977",XXV,548,http://bdlaws.minlaw.gov.bd/act-print-548.html
20,1977,"The Paurashava Ordinance, 1977 (Ordinance) [Repealed]",XXVI,549,http://bdlaws.minlaw.gov.bd/act-print-549.html
20,1977,"The Minimum Wages (Fixation) (Repeal) Ordinance, 1977",XXIX,550,http://bdlaws.minlaw.gov.bd/act-print-550.html
20,1977,"The Seeds Ordinance, 1977  [Repealed]",XXXIII,551,http://bdlaws.minlaw.gov.bd/act-print-551.html
20,1977,"The Tea Ordinance, 1977  [Repealed]",XXXVIII,552,http://bdlaws.minlaw.gov.bd/act-print-552.html
20,1977,"The Regulation of Salary of Employees Laws Repeal Ordinance, 1977",XLII,553,http://bdlaws.minlaw.gov.bd/act-print-553.html
20,1977,"The Export Promotion Bureau Ordinance, 1977  [Repealed]",XLVII,554,http://bdlaws.minlaw.gov.bd/act-print-554.html
20,1977,"The Bangladesh Travel Agencies (Registration and Control) Ordinance, 1977 [Repealed]",XLVIII,555,http://bdlaws.minlaw.gov.bd/act-print-555.html
20,1977,"The Housing and Building Research Institute Ordinance, 1977",XLIX,556,http://bdlaws.minlaw.gov.bd/act-print-556.html
20,1977,"The Rural Electrification Board Ordinance, 1977 [Repealed]",LI,557,http://bdlaws.minlaw.gov.bd/act-print-557.html
20,1977,"The Cost and Management Accountants Ordinance, 1977  [Repealed]",LIII,558,http://bdlaws.minlaw.gov.bd/act-print-558.html
20,1977,"The Bangladesh Public Service Commission Ordinance, 1977  [Repealed]",LVII,559,http://bdlaws.minlaw.gov.bd/act-print-559.html
20,1977,"The Financial Institutions Laws Amendment Ordinance, 1977",LXI,560,http://bdlaws.minlaw.gov.bd/act-print-560.html
20,1977,"The Bangladesh Sericulture Board Ordinance, 1977  [Repealed]",LXII,561,http://bdlaws.minlaw.gov.bd/act-print-561.html
20,1977,"The Bangladesh Handloom Board Ordinance, 1977  [Repealed]",LXIII,562,http://bdlaws.minlaw.gov.bd/act-print-562.html
