volume_number,year,act_title,act_number,act_id,link
12,1957,"The Film Development Corporation Act, 1957 (East Pakistan Act)",XV,273,http://bdlaws.minlaw.gov.bd/act-print-273.html
12,1957,"The Bangladesh Small and Cottage Industries Corporation Act, 1957 [Repealed]",XVII,274,http://bdlaws.minlaw.gov.bd/act-print-274.html
12,1957,"The State Acquisition (Ad-interim Payment) Act, 1957 (East Pakistan Act)",XXXIII,275,http://bdlaws.minlaw.gov.bd/act-print-275.html
12,1957,"The State Acquisition (Bonds) Act, 1957 (East Pakistan Act)",XXXVIII,276,http://bdlaws.minlaw.gov.bd/act-print-276.html
12,1958,"The Chittagong Hill-tracts (Land Acquisition) Regulation, 1958",I,1312,http://bdlaws.minlaw.gov.bd/act-print-1312.html
12,1958,"The Criminal Law Amendment Act, 1958",XL,277,http://bdlaws.minlaw.gov.bd/act-print-277.html
12,1958,"The Agricultural Census Act, 1958",XLI,278,http://bdlaws.minlaw.gov.bd/act-print-278.html
12,1958,"The Essential Services (Second) Ordinance, 1958 (East Pakistan Ordinance)",XLI,279,http://bdlaws.minlaw.gov.bd/act-print-279.html
12,1958,"The Undesirable Companies (Second) Ordinance, 1958 (East Pakistan Ordinance)",XLIX,280,http://bdlaws.minlaw.gov.bd/act-print-280.html
12,1958,"The Commissions of Inquiry (Second) Ordinance, 1958 (East Pakistan Ordinance No. LI of 1958).",LI,281,http://bdlaws.minlaw.gov.bd/act-print-281.html
12,1958,"The Inland Water Transport Authority Ordinance, 1958 (East Pakistan Ordinance)",LXXV,282,http://bdlaws.minlaw.gov.bd/act-print-282.html
12,1958,"The Finance (Third) Ordinance, 1958 (East Pakistan Ordinance)",LXXXII,283,http://bdlaws.minlaw.gov.bd/act-print-283.html
12,1959,"THE CHITTAGONG HILL-TRACTS EMPLOYMENT (RECORD OF SERVICES) REGULATION, 1959",II,1364,http://bdlaws.minlaw.gov.bd/act-print-1364.html
12,1959,"THE CHITTAGONG HILL-TRACTS AERIAL ROPEWAYS REGULATION, 1960",II,1365,http://bdlaws.minlaw.gov.bd/act-print-1365.html
