volume_number,year,act_title,act_number,act_id,link
2,1872,"The Special Marriage Act, 1872",III,25,http://bdlaws.minlaw.gov.bd/act-print-25.html
2,1872,"The Contract Act, 1872",IX,26,http://bdlaws.minlaw.gov.bd/act-print-26.html
2,1872,"The Christian Marriage Act, 1872",XV,27,http://bdlaws.minlaw.gov.bd/act-print-27.html
2,1873,"The Government Savings Banks Act, 1873",V,28,http://bdlaws.minlaw.gov.bd/act-print-28.html
2,1873,"The Oaths Act, 1873",X,29,http://bdlaws.minlaw.gov.bd/act-print-29.html
2,1874,"The Married Women's Property Act, 1874",III,30,http://bdlaws.minlaw.gov.bd/act-print-30.html
2,1874,"The Foreign Recruiting Act, 1874",IV,31,http://bdlaws.minlaw.gov.bd/act-print-31.html
2,1875,"The Survey Act, 1875",V,32,http://bdlaws.minlaw.gov.bd/act-print-32.html
2,1875,"The Majority Act, 1875",IX,33,http://bdlaws.minlaw.gov.bd/act-print-33.html
2,1875,"The Law Reports Act, 1875",XVIII,34,http://bdlaws.minlaw.gov.bd/act-print-34.html
2,1876,"The Irrigation Act, 1876",III,35,http://bdlaws.minlaw.gov.bd/act-print-35.html
2,1877,"The Specific Relief Act, 1877",I,36,http://bdlaws.minlaw.gov.bd/act-print-36.html
2,1878,"The Treasure-Trove Act, 1878",VI,37,http://bdlaws.minlaw.gov.bd/act-print-37.html
2,1878,"The Arms Act, 1878",XI,38,http://bdlaws.minlaw.gov.bd/act-print-38.html
2,1879,"The Court of Wards Act, 1879",IX,39,http://bdlaws.minlaw.gov.bd/act-print-39.html
2,1879,"The Touts Act, 1879",XVIII,40,http://bdlaws.minlaw.gov.bd/act-print-40.html
2,1880,"The Religious Societies Act, 1880",I,41,http://bdlaws.minlaw.gov.bd/act-print-41.html
2,1880,"The Vaccination Act, 1880",V,42,http://bdlaws.minlaw.gov.bd/act-print-42.html
2,1880,"The Kazis Act, 1880",XII,43,http://bdlaws.minlaw.gov.bd/act-print-43.html
2,1881,"THE CHITTAGONG HILL-TRACTS FRONTIER POLICE REGULATION, 1881",III,1324,http://bdlaws.minlaw.gov.bd/act-print-1324.html
2,1881,"The Municipal Taxation Act, 1881",XI,44,http://bdlaws.minlaw.gov.bd/act-print-44.html
2,1881,"The Obstructions in Fairways Act, 1881",XVI,45,http://bdlaws.minlaw.gov.bd/act-print-45.html
2,1881,"The Negotiable Instruments Act, 1881",XXVI,46,http://bdlaws.minlaw.gov.bd/act-print-46.html
2,1882,"The Trusts Act, 1882",II,47,http://bdlaws.minlaw.gov.bd/act-print-47.html
