volume_number,year,act_title,act_number,act_id,link
30,1993,"নির্দিষ্টকরণ আইন, ১৯৯৩",১৯,778,http://bdlaws.minlaw.gov.bd/act-print-778.html
30,1993,"পারমাণবিক নিরাপত্তা ও বিকিরণ নিয়ন্ত্রণ আইন, ১৯৯৩ [রহিত]",২১,779,http://bdlaws.minlaw.gov.bd/act-print-779.html
30,1993,"The Bangladesh Jute Corporation (Repeal) Act, 1993",২৪,780,http://bdlaws.minlaw.gov.bd/act-print-780.html
30,1993,"আর্থিক প্রতিষ্ঠান আইন, ১৯৯৩ [রহিত]",২৭,781,http://bdlaws.minlaw.gov.bd/act-print-781.html
30,1994,"প্রচলিত আইন ও আইনগত দলিল (অভিযোজন) আইন, ১৯৯৪",৩,782,http://bdlaws.minlaw.gov.bd/act-print-782.html
30,1994,"জাতীয় সংসদ সচিবালয় আইন, ১৯৯৪",৮,783,http://bdlaws.minlaw.gov.bd/act-print-783.html
30,1994,"তফসিলভুক্ত দরগাহ্‌ (পরিচালনা ও ব্যবস্থাপনা) রহিতকরণ আইন, ১৯৯৪",৯,784,http://bdlaws.minlaw.gov.bd/act-print-784.html
30,1994,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯৪",১০,785,http://bdlaws.minlaw.gov.bd/act-print-785.html
30,1994,"অর্থ আইন, ১৯৯৪",১১,786,http://bdlaws.minlaw.gov.bd/act-print-786.html
30,1994,"নির্দিষ্টকরণ আইন, ১৯৯৪",১২,787,http://bdlaws.minlaw.gov.bd/act-print-787.html
30,1994,"কোম্পানী আইন, ১৯৯৪",১৮,788,http://bdlaws.minlaw.gov.bd/act-print-788.html
30,1994,"সন্ত্রাসমূলক অপরাধ দমন (বিশেষ বিধান) আইন, ১৯৯৪",২১,789,http://bdlaws.minlaw.gov.bd/act-print-789.html
30,1994,"কোষ্ট গার্ড আইন, ১৯৯৪ [রহিত]",২৬,790,http://bdlaws.minlaw.gov.bd/act-print-790.html
