volume_number,year,act_title,act_number,act_id,link
28,1990,"বাংলাদেশ  কমপিউটার কাউন্সিল আইন, ১৯৯০",৯,734,http://bdlaws.minlaw.gov.bd/act-print-734.html
28,1990,"বগুড়া পল্লী উন্নয়ন একাডেমী আইন, ১৯৯০",১০,735,http://bdlaws.minlaw.gov.bd/act-print-735.html
28,1990,"মাদকদ্রব্য নিয়ন্ত্রণ আইন, ১৯৯০ [রহিত]",২০,736,http://bdlaws.minlaw.gov.bd/act-print-736.html
28,1990,"The Development of Industries (Control and Regulation) (Repeal) Act, 1990",২৫,737,http://bdlaws.minlaw.gov.bd/act-print-737.html
28,1990,"প্রাথমিক শিক্ষা (বাধ্যতামূলক করণ) আইন, ১৯৯০",২৭,738,http://bdlaws.minlaw.gov.bd/act-print-738.html
28,1990,"বেসরকারী শিক্ষা প্রতিষ্ঠান শিক্ষক ও কর্মচারী কল্যাণ ট্রাষ্ট আইন, ১৯৯০",২৮,739,http://bdlaws.minlaw.gov.bd/act-print-739.html
28,1990,"ঢাকা বিদ্যুৎ বিতরণ কর্তৃপক্ষ আইন, ১৯৯০",৩৬,740,http://bdlaws.minlaw.gov.bd/act-print-740.html
28,1990,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯০",৪২,741,http://bdlaws.minlaw.gov.bd/act-print-741.html
28,1990,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯০",৪৩,742,http://bdlaws.minlaw.gov.bd/act-print-742.html
28,1990,"দানকর আইন, ১৯৯০",৪৪,743,http://bdlaws.minlaw.gov.bd/act-print-743.html
28,1990,"অর্থ আইন, ১৯৯০",৪৫,744,http://bdlaws.minlaw.gov.bd/act-print-744.html
28,1990,"নদী গবেষণা ইনষ্টিটিউট আইন, ১৯৯০",৫৩,745,http://bdlaws.minlaw.gov.bd/act-print-745.html
28,1990,"খুলনা বিশ্ববিদ্যালয় আইন, ১৯৯০",৫৪,746,http://bdlaws.minlaw.gov.bd/act-print-746.html
28,1990,"নির্দিষ্টকরণ আইন, ১৯৯০",৫৯,747,http://bdlaws.minlaw.gov.bd/act-print-747.html
28,1991,"বাড়ী ভাড়া নিয়ন্ত্রণ আইন, ১৯৯১",৩,748,http://bdlaws.minlaw.gov.bd/act-print-748.html
28,1991,"জাতীয় মহিলা সংস্থা আইন, ১৯৯১",৯,749,http://bdlaws.minlaw.gov.bd/act-print-749.html
28,1991,"নির্বাচন কর্মকর্তা (বিশেষ বিধান) আইন, ১৯৯১",১৩,750,http://bdlaws.minlaw.gov.bd/act-print-750.html
28,1991,"ব্যাংক-কোম্পানী আইন, ১৯৯১",১৪,751,http://bdlaws.minlaw.gov.bd/act-print-751.html
28,1991,"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৯১",১৯,752,http://bdlaws.minlaw.gov.bd/act-print-752.html
28,1991,"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৯১",২০,753,http://bdlaws.minlaw.gov.bd/act-print-753.html
28,1991,"অর্থ আইন, ১৯৯১",২১,754,http://bdlaws.minlaw.gov.bd/act-print-754.html
