volume_number,year,act_title,act_number,act_id,link
1,1799,"THE [***] WILLS AND INTESTACY REGULATION, 1799",V,1315,http://bdlaws.minlaw.gov.bd/act-print-1315.html
1,1810,"THE  [***] CHARITABLE ENDOWMENTS PUBLIC BUILDINGS AND ESCHEATS REGULATION, 1810",XIX,1316,http://bdlaws.minlaw.gov.bd/act-print-1316.html
1,1818,"THE [***] STATE PRISONERS REGULATION, 1818",III,1317,http://bdlaws.minlaw.gov.bd/act-print-1317.html
1,1822,"THE [***] GOVERNMENT INDEMNITY REGULATION, 1822",XI,1318,http://bdlaws.minlaw.gov.bd/act-print-1318.html
1,1825,"THE [***] ALLUVION AND DILUVION REGULATION, 1825",XI,1319,http://bdlaws.minlaw.gov.bd/act-print-1319.html
1,1829,"THE [***] REVENUE COMMISSIONERS REGULATION, 1829",I,1320,http://bdlaws.minlaw.gov.bd/act-print-1320.html
1,1829,"THE [***] SATI REGULATION, 1829",XVII,1321,http://bdlaws.minlaw.gov.bd/act-print-1321.html
1,1833,"THE [***] LAND-REVENUE (SETTLEMENT AND DEPUTY COLLECTORS) REGULATION, 1833",IX,1322,http://bdlaws.minlaw.gov.bd/act-print-1322.html
1,1836,"The Districts Act, 1836",XXI,1,http://bdlaws.minlaw.gov.bd/act-print-1.html
1,1850,"The Public Accountant's Default Act, 1850",XII,2,http://bdlaws.minlaw.gov.bd/act-print-2.html
1,1850,"The Judicial Officer's Protection Act, 1850",XVIII,3,http://bdlaws.minlaw.gov.bd/act-print-3.html
1,1850,"The Public Servants (Inquiries) Act, 1850",XXXVII,4,http://bdlaws.minlaw.gov.bd/act-print-4.html
1,1851,"The Tolls Act, 1851",VIII,5,http://bdlaws.minlaw.gov.bd/act-print-5.html
1,1855,"The Legal Representative Suits Act, 1855",XII,6,http://bdlaws.minlaw.gov.bd/act-print-6.html
1,1855,"The Fatal Accidents Act, 1855",XIII,7,http://bdlaws.minlaw.gov.bd/act-print-7.html
1,1856,"The Bills of Lading Act, 1856",IX,8,http://bdlaws.minlaw.gov.bd/act-print-8.html
1,1856,"The Hindu Widow's Re-marriage Act, 1856",XV,9,http://bdlaws.minlaw.gov.bd/act-print-9.html
1,1860,"The Societies Registration Act, 1860",XXI,10,http://bdlaws.minlaw.gov.bd/act-print-10.html
1,1860,"The Penal Code, 1860",XLV,11,http://bdlaws.minlaw.gov.bd/act-print-11.html
1,1861,"The Police Act, 1861",V,12,http://bdlaws.minlaw.gov.bd/act-print-12.html
1,1861,"The Stage-Carriages Act, 1861",XVI,13,http://bdlaws.minlaw.gov.bd/act-print-13.html
1,1864,"The Canals Act, 1864",V,14,http://bdlaws.minlaw.gov.bd/act-print-14.html
1,1865,"The Carriers Act, 1865",III,15,http://bdlaws.minlaw.gov.bd/act-print-15.html
1,1867,"The Public Gambling Act, 1867",II,16,http://bdlaws.minlaw.gov.bd/act-print-16.html
1,1867,"The Acting Judges Act, 1867",XVI,17,http://bdlaws.minlaw.gov.bd/act-print-17.html
1,1867,"The Sarais Act, 1867",XXII,18,http://bdlaws.minlaw.gov.bd/act-print-18.html
1,1868,"The Alluvion (Amendment) Act, 1868",IV,19,http://bdlaws.minlaw.gov.bd/act-print-19.html
1,1869,"The Divorce Act, 1869",IV,20,http://bdlaws.minlaw.gov.bd/act-print-20.html
1,1870,"The Court-fees Act, 1870",VII,21,http://bdlaws.minlaw.gov.bd/act-print-21.html
1,1871,"The Cattle-trespass Act, 1871",I,22,http://bdlaws.minlaw.gov.bd/act-print-22.html
1,1871,"The Pensions Act, 1871",XXIII,23,http://bdlaws.minlaw.gov.bd/act-print-23.html
1,1872,"The Evidence Act, 1872",I,24,http://bdlaws.minlaw.gov.bd/act-print-24.html
