volume_number,year,act_title,act_number,act_id,link
50,2020,"বাংলাদেশ ট্যারিফ কমিশন (সংশোধন) আইন, ২০২০",১,1306,http://bdlaws.minlaw.gov.bd/act-print-1306.html
50,2020,"ভোটার তালিকা (সংশোধন) আইন, ২০২০",২,1307,http://bdlaws.minlaw.gov.bd/act-print-1307.html
50,2020,"বাংলাদেশ ক্রীড়া শিক্ষা প্রতিষ্ঠান আইন, ২০২০",৩,1298,http://bdlaws.minlaw.gov.bd/act-print-1298.html
50,2020,"স্বায়ত্তশাসিত, আধা-স্বায়ত্তশাসিত, সংবিধিবদ্ধ সরকারি কর্তৃপক্ষ, পাবলিক নন-ফাইন্যানশিয়াল কর্পোরেশনসহ স্ব-শাসিত সংস্থাসমূহের তহবিলের উদ্বৃত্ত অর্থ সরকারি কোষাগারে জমা প্রদান আইন, ২০২০",৪,1299,http://bdlaws.minlaw.gov.bd/act-print-1299.html
50,2020,"বাংলাদেশ সড়ক পরিবহণ কর্পোরেশন আইন, ২০২০",৫,1300,http://bdlaws.minlaw.gov.bd/act-print-1300.html
50,2020,"বাংলাদেশ বাতিঘর আইন, ২০২০",৬,1301,http://bdlaws.minlaw.gov.bd/act-print-1301.html
50,2020,"কোম্পানী (সংশোধন) আইন, ২০২০",৭,1308,http://bdlaws.minlaw.gov.bd/act-print-1308.html
50,2020,"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০২০",৮,1302,http://bdlaws.minlaw.gov.bd/act-print-1302.html
50,2020,"অর্থ আইন, ২০২০",৯,1303,http://bdlaws.minlaw.gov.bd/act-print-1303.html
50,2020,"নির্দিষ্টকরণ আইন, ২০২০",১০,1304,http://bdlaws.minlaw.gov.bd/act-print-1304.html
50,2020,"আদালত কর্তৃক তথ্য-প্রযুক্তি ব্যবহার আইন, ২০২০",১১,1305,http://bdlaws.minlaw.gov.bd/act-print-1305.html
50,2020,"Bangladesh Bank (Amendment) Act, 2020",১২,1309,http://bdlaws.minlaw.gov.bd/act-print-1309.html
50,2020,"গাজীপুর উন্নয়ন কর্তৃপক্ষ আইন, ২০২০",১৩,1323,http://bdlaws.minlaw.gov.bd/act-print-1323.html
50,2020,"বাংলাদেশ প্রকৌশল গবেষণা কাউন্সিল আইন, ২০২০",১৪,1327,http://bdlaws.minlaw.gov.bd/act-print-1327.html
50,2020,"বাংলাদেশ রেফারেন্স ইনস্টিটিউট ফর কেমিক্যাল মেজারমেন্টস্ আইন, ২০২০",১৫,1331,http://bdlaws.minlaw.gov.bd/act-print-1331.html
50,2020,"চাঁদপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২০",১৬,1333,http://bdlaws.minlaw.gov.bd/act-print-1333.html
50,2020,"[কিশোরগঞ্জ বিশ্ববিদ্যালয়] আইন, ২০২০",১৭,1339,http://bdlaws.minlaw.gov.bd/act-print-1339.html
50,2020,"হবিগঞ্জ কৃষি বিশ্ববিদ্যালয় আইন, ২০২০",১৮,1341,http://bdlaws.minlaw.gov.bd/act-print-1341.html
50,2020,"সামুদ্রিক মৎস্য (Marine Fisheries) আইন, ২০২০",১৯,1347,http://bdlaws.minlaw.gov.bd/act-print-1347.html
50,2020,"মৎস্য ও মৎস্যপণ্য (পরিদর্শন ও মান নিয়ন্ত্রণ) আইন, ২০২০",২০,1348,http://bdlaws.minlaw.gov.bd/act-print-1348.html
50,2020,"আকাশপথে পরিবহণ (মন্ট্রিল কনভেনশন) আইন, ২০২০",২১,1349,http://bdlaws.minlaw.gov.bd/act-print-1349.html
50,2020,"নারী ও শিশু নির্যাতন দমন (সংশোধন) আইন, ২০২০",২২,1351,http://bdlaws.minlaw.gov.bd/act-print-1351.html
50,2020,"সুনামগঞ্জ বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২০",২৩,1350,http://bdlaws.minlaw.gov.bd/act-print-1350.html
50,2020,"কোম্পানী (দ্বিতীয় সংশোধন) আইন, ২০২০",২৪,1353,http://bdlaws.minlaw.gov.bd/act-print-1353.html
50,2020,"বাংলাদেশ এনার্জি রেগুলেটরি কমিশন (সংশোধন) আইন, ২০২০",২৫,1354,http://bdlaws.minlaw.gov.bd/act-print-1354.html
50,2020,"মাদকদ্রব্য নিয়ন্ত্রণ (সংশোধন) আইন, ২০২০",২৬,1355,http://bdlaws.minlaw.gov.bd/act-print-1355.html
50,2020,"বাংলাদেশ মাদ্রাসা শিক্ষা বোর্ড আইন, ২০২০",২৭,1352,http://bdlaws.minlaw.gov.bd/act-print-1352.html
